id,vote_count,video,vote_average,title,popularity,poster_path,original_language,original_title,genre_ids,backdrop_path,adult,overview,release_date,release_year,budget,imdb_id,revenue,runtime,status,tagline,belongs_to_collection,collection_id,collection_name,genre_names,production_companies_ids,production_companies_number,production_companies_name,production_countries,spoken_languages,homepage
301804,583,FALSE,6.3,Before I Wake,12.650174,/sI9neTbF3ECdpf2MpC88EMGJH13.jpg,en,Before I Wake,18|14|27|53,/cUp2lfjeE6HopMUirgJHwMh8W7G.jpg,FALSE,About an orphaned child whose dreams - and nightmares - manifest physically as he sleeps.,2016-04-07,2016,0,tt3174376,3295624,97,Released,Fear your dreams.,FALSE,,,"Drama|Fantasy|Horror|Thriller","24510|7295|1224|13241",4,"MICA Entertainment|Relativity Media|Intrepid Pictures|Demarest Films",US,en,
302401,1684,FALSE,7,Snowden,13.513595,/mWOotrG1MMKP9iCy2uPepbu27jk.jpg,en,Snowden,18|53,/ycHZ9NgC8Cee7wAsHn4X7cgXeSL.jpg,FALSE,CIA employee Edward Snowden leaks thousands of classified documents to the press.,2016-09-15,2016,40000000,tt3774114,37279439,134,Released,The only safe place is on the run.,FALSE,,,"Drama|Thriller","1205|11802|51570",3,"Endgame Entertainment|Onda Entertainment|KrautPack Entertainment","DE|US",en,http://snowdenfilm.com/
302699,2030,FALSE,6.2,Central Intelligence,15.658973,/9M5ibpQUjoVFjjnP2AdLcof4hAk.jpg,en,Central Intelligence,28|35,/nX64YARJo4OugPTSVuvFwZzcqM4.jpg,FALSE,"After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage.",2016-06-15,2016,50000000,tt1489889,216972543,107,Released,Saving the world takes a little Hart and a big Johnson,FALSE,,,"Action|Comedy","37845|33|12|13778",4,"Principato-Young Entertainment|Universal Pictures|New Line Cinema|Bluegrass Films",US,en,http://www.centralintelligencemovie.com/
302946,2572,FALSE,6.9,The Accountant,14.305281,/afhAUuWVB7k7PjJUd4lwO3rzhSq.jpg,en,The Accountant,80|53|18,/uAcSvZ4BbK0mgkL8NfwzaGFvEvW.jpg,FALSE,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.",2016-10-14,2016,44000000,tt2140479,155160045,128,Released,Calculate your choices.,FALSE,,,"Crime|Thriller|Drama","5357|6194|8600|41624",4,"Zero Gravity Management|Warner Bros.|Electric City Entertainment|RatPac-Dune Entertainment",US,en,http://www.accountantmovie.com/
303858,1308,FALSE,6.4,Money Monster,14.070959,/4BKptydRqLY9dQoAghJJJmrJuwR.jpg,en,Money Monster,53,/24JDK9dRRRzkBjHBsKQIGs7sBkj.jpg,FALSE,Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes over their studio.,2016-05-12,2016,27000000,tt2241351,93282604,98,Released,Not every conspiracy is a theory.,FALSE,,,Thriller,"54454|3045|559|34034|22695",5,"Allegiance Theater|Sony Pictures Releasing|TriStar Pictures|LStar Capital|Smokehouse Pictures",US,en,
305470,1778,FALSE,6.3,Power Rangers,23.121252,/iRAZIEgfB9N0BObV0QI61Nxh92h.jpg,en,Power Rangers,28|12|878,/gfTQaH7h09IaSZw9ubZgP2c7syr.jpg,FALSE,"Saban's Power Rangers follows five ordinary teens who must become something extraordinary when they learn that their small town of Angel Grove — and the world — is on the verge of being obliterated by an alien threat. Chosen by destiny, our heroes quickly discover they are the only ones who can save the planet. But to do so, they will have to overcome their real-life issues and before it’s too late, band together as the Power Rangers.",2017-03-23,2017,100000000,tt3717490,142337240,124,Released,Together we are more,TRUE,286162,Power Rangers Collection,"Action|Adventure|Science Fiction","1632|11305",2,"Lionsgate|Saban Brands","US|CA",en,http://www.powerrangers.movie/
306819,2234,FALSE,7.5,The Danish Girl,15.539833,/seWQ6UKCrhGH0eP7dFZvmIBQtKF.jpg,en,The Danish Girl,18,/oXRoRYROJdoi7so8H9cHzS9jp6K.jpg,FALSE,"When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.",2015-11-27,2015,15000000,tt0810819,64191523,120,Released,Find the courage to be yourself.,FALSE,,,Drama,"8875|10163|11773|11921|11922|23200|73536|73537|73538|73539",10,"Pretty Pictures|Working Title Films|Artémis Productions|Le Tax Shelter du Gouvernement Fédéral de Belgique|Taxshelter. be|Shelter Productions|Senator Global Productions|Kvinde Films|ReVision Pictures|Copenhagen Film Fund","DE|GB|US|BE|DK","en|fr|de",
307081,2532,FALSE,7.3,Southpaw,44.562202,/50d0XQQETSyg3bwBXhC7K33pKgc.jpg,en,Southpaw,28|18,/2vFH3ntJbBC7QCwB0nRJGLx0oPU.jpg,FALSE,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",2015-06-15,2015,30000000,tt1798684,91709827,123,Released,Believe in Hope.,FALSE,,,"Action|Drama","8151|1423|28438|83838",4,"Fuqua Films|Escape Artists|Riche-Ludwig Productions|Wanda Pictures",US,en,
307663,267,FALSE,4.2,Vice,13.015444,/gwiY5RJFYSjsoSwoeeo6AbGYjpb.jpg,en,Vice,53|878|28|12,/cTPS3ib89O4HSOtZDa3YXvaas5F.jpg,FALSE,"Julian Michaels has designed the ultimate resort: VICE, where anything goes and the customers can play out their wildest fantasies with artificial inhabitants who look, think and feel like humans. When an artificial becomes self-aware and escapes, she finds herself caught in the crossfire between Julian's mercenaries and a cop who is hell-bent on shutting down Vice, and stopping the violence once and for all.",2015-01-16,2015,10000000,tt3480796,0,96,Released,Where the future is your past.,FALSE,,,"Thriller|Science Fiction|Action|Adventure","3604|10405|6715|33832",4,"Grindstone Entertainment Group|Emmett/Furla Films|K5 International|Aperture Entertainment",US,en,
308266,1720,FALSE,6.8,War Dogs,27.281377,/wJXku1YhMKeuzYNEHux7XtaYPsE.jpg,en,War Dogs,35|80|18,/15ruj2IGZqXXQCgln4Do8WPeAIr.jpg,FALSE,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",2016-08-17,2016,40000000,tt2005151,86234523,114,Released,An American dream,FALSE,,,"Comedy|Crime|Drama","1557|6194|3527|83036",4,"The Mark Gordon Company|Warner Bros.|Green Hat Films|Joint Effort","KH|US","sq|ar|en|ro",http://www.wardogsthemovie.com/
308504,399,FALSE,6.3,Last Knights,14.080749,/jKcbKy4C9bbwcBWGkMQR70vBNXJ.jpg,en,Last Knights,28|12,/htDjxVDvVbia575PIIrCtjtRuni.jpg,FALSE,"When an evil emperor executes their leader, his band of knights – bound by duty and honour – embarks on a journey of vengeance that will not come to an end until they've destroyed their mortal foe.",2015-04-03,2015,0,tt2493486,3643591,115,Released,,FALSE,,,"Action|Adventure","7036|7819|46441|80834|87208|87210|87211|87212",8,"CJ Entertainment|Lotte Entertainment|Luka Productions|Route One Entertainment|Sovik Global Contents Fund|Channel A|DMM.com|Maeil Broadcasting Network",GB,en,
308531,1264,FALSE,5.8,Teenage Mutant Ninja Turtles: Out of the Shadows,13.372154,/5BCpxPLyp4wGcTribpZ6WtNkVJ5.jpg,en,Teenage Mutant Ninja Turtles: Out of the Shadows,14|28|12|35,/999RuhZvog8ocyvcccVV9yGmMjL.jpg,FALSE,"After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.",2016-06-01,2016,135000000,tt3949660,245623848,112,Released,Raise some shell.,TRUE,401562,Teenage Mutant Ninja Turtles (Remake) Collection,"Fantasy|Action|Adventure|Comedy","47354|4|2348|2481|77208",5,"5150 Action|Paramount|Nickelodeon Movies|Platinum Dunes|Gama Entertainment Partners",US,en,http://www.teenagemutantninjaturtlesmovie.com/
310131,1835,FALSE,6.4,The Witch,13.397735,/l6NobtvA1FMhtV2HH20spDGr1wl.jpg,en,The Witch,9648|27,/v9oJ6MaO5wdBEa20dzG6OAhoM8h.jpg,FALSE,"New England in the 1630s: William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness. When their newborn son vanishes and crops fail, the family turns on one another. Beyond their worst fears, a supernatural evil lurks in the nearby wood.",2016-02-19,2016,3500000,tt4263482,40423945,92,Released,Evil takes many forms.,FALSE,,,"Mystery|Horror","79436|6531|30666|34456|41641|57430|61011|79434|79435",9,"Very Special Projects|Parts and Labor|RT Features|Rooks Nest Entertainment|Maiden Voyage Pictures|Pulse Films|Scythia Films|Code Red Productions|Mott Street Pictures",US,en,http://a24films.com/films/witch/
310307,1312,FALSE,7,The Founder,14.946623,/fxvlzT7yyKiZneTDPwk85BSw1JF.jpg,en,The Founder,18|36,/qPZpmZKO2N73IeHMuyck116ZpiO.jpg,FALSE,"The true story of how Ray Kroc, a salesman from Illinois, met Mac and Dick McDonald, who were running a burger operation in 1950s Southern California. Kroc was impressed by the brothers’ speedy system of making the food and saw franchise potential. He maneuvered himself into a position to be able to pull the company from the brothers and create a billion-dollar empire.",2016-11-24,2016,25000000,tt4276820,23964782,115,Released,Risk taker. Rule breaker. Game changer.,FALSE,,,"Drama|History","86024|7493|19246|27450|308",5,"Speedie Distribution|FilmNation Entertainment|Faliro House Productions|The Combine|The Weinstein Company",US,en,http://thefounderfilm.com/
311307,1,FALSE,0,The Legacy of a Whitetail Deer Hunter,11.495251,,en,The Legacy of a Whitetail Deer Hunter,35,,FALSE,"Jaden, a cool and confident sixth-grade boy, is supposed to be bonding with his father on a hunting trip, but Jaden wants to do anything but!",2018-03-10,2018,0,tt4762824,0,83,Post Production,,FALSE,,,Comedy,,0,,,en,
311324,1851,FALSE,5.8,The Great Wall,14.121799,/p70dq1YxabemdZDm5K6Q8G10wSn.jpg,en,The Great Wall,28|12|14,/rym1ecQJVj1NhZnigRePtiusorF.jpg,FALSE,European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,2016-12-16,2016,150000000,tt2034800,331957105,103,Released,1700 years to build. 5500 miles long. What were they trying to keep out?,FALSE,,,"Action|Adventure|Fantasy","923|86433|33|507|5635|48873|86434",7,"Legendary Pictures|Legendary East|Universal Pictures|Atlas Entertainment|China Film Group|Le Vision Pictures|Kava Productions","AU|CA|CN|HK|US","en|zh|es",http://www.thegreatwallmovie.com/
312221,2503,FALSE,7.3,Creed,30.828999,/hKzhV274pkZBSpXfCjUyzbyYKLl.jpg,en,Creed,18,/nF4kmc4gDRQU4OJiJgk6sZtbJbl.jpg,FALSE,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.",2015-11-25,2015,37000000,tt3076658,173567581,133,Released,Your legacy is more than a name,TRUE,1575,Rocky Collection,Drama,"88686|6194|12|21",4,"Chartoff Winkler Productions|Warner Bros.|New Line Cinema|Metro-Goldwyn-Mayer",US,en,http://creedthemovie.com/
313297,1253,FALSE,7.7,Kubo and the Two Strings,16.655596,/3Kr9CIIMcXTPlm6cdZ9y3QTe4Y7.jpg,en,Kubo and the Two Strings,16|12|10751,/ap3norxI7zbe1KUpU5rCyfhGikb.jpg,FALSE,"Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.",2016-08-18,2016,60000000,tt4302938,69929545,102,Released,The quest begins,FALSE,,,"Animation|Adventure|Family","10146|11537",2,"Focus Features|Laika Entertainment",US,en,http://kubothemovie.com
313369,6520,FALSE,7.9,La La Land,41.031991,/ylXCdC106IKiarftHkcacasaAcb.jpg,en,La La Land,35|18|10402|10749,/fp6X6yhgcxzxCpmM0EVC6V9B8XB.jpg,FALSE,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",2016-11-29,2016,30000000,tt3783958,445435700,128,Released,Here's to the fools who dream.,FALSE,,,"Comedy|Drama|Music|Romance","491|33681|10161|53247|2527",5,"Summit Entertainment|Black Label Media|Gilbert Films|Impostor Pictures|Marc Platt Productions",US,en,http://www.lalaland.movie/
314365,3392,FALSE,7.8,Spotlight,16.798121,/ngKxbvsn9Si5TYVJfi1EGAGwThU.jpg,en,Spotlight,18|53|36,/mYle76KdC8vaMJz6r73S0nKmnk2.jpg,FALSE,"The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",2015-11-06,2015,20000000,tt1895587,88346473,128,Released,Break the story. Break the silence.,FALSE,,,"Drama|Thriller|History","33|6735|10039|42421|75807",5,"Universal Pictures|Participant Media|Anonymous Content|Rocklin / Faust|First Look Media","CA|US",en,http://www.spotlightthefilm.com
315635,6416,FALSE,7.3,Spider-Man: Homecoming,53.086503,/c24sv2weTHPsmDa7jEMN0m2P3RT.jpg,en,Spider-Man: Homecoming,28|12|35|878,/vc8bCGjdVp0UbMNLzHnHSLRbBWQ.jpg,FALSE,"Following the events of Captain America: Civil War, Peter Parker, with the help of his mentor Tony Stark, tries to balance his life as an ordinary high school student in Queens, New York City, with fighting crime as his superhero alter ego Spider-Man as a new threat, the Vulture, emerges.",2017-07-05,2017,175000000,tt2250912,880024498,133,Released,Homework can wait. The city can't.,FALSE,,,"Action|Adventure|Comedy|Science Fiction","5|34034|84041|420",4,"Columbia Pictures|LStar Capital|Pascal Pictures|Marvel Studios",US,en,http://www.spidermanhomecoming.com
315837,3500,FALSE,5.9,Ghost in the Shell,43.894822,/myRzRzCxdfUWjkJWgpHHZ1oGkJd.jpg,en,Ghost in the Shell,28|878|53,/jGPSVArC0GS2VVc0aGAqGTjfFOG.jpg,FALSE,"In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.",2017-03-29,2017,110000000,tt1219827,169801921,107,Released,There's nothing sadder than a puppet without a ghost.,FALSE,,,"Action|Science Fiction|Thriller","93466|4|27|3407|7294|14439|17449|44311|83645|88981|92138",11,"Weying Galaxy Entertainment|Paramount|DreamWorks SKG|Shanghai Film Group|Reliance Entertainment|Arad Productions|Grosvenor Park Productions|Steven Paul Production|Huahua Media|Seaside Entertainment|Amblin Partners","AU|NZ|US|GB|IN|CN|CA|JP|HK","ja|en",http://www.ghostintheshellmovie.com/
316023,1103,FALSE,5.9,Mike and Dave Need Wedding Dates,13.487942,/u8ynhM5I8D7jG2dUE6KlsOgwYYp.jpg,en,Mike and Dave Need Wedding Dates,35,/xt9YBIG1kM5tzxU5miOVwTEq8ao.jpg,FALSE,"Mike and Dave are young, adventurous, fun-loving brothers who tend to get out of control at family gatherings. When their sister Jeanie reveals her Hawaiian wedding plans, the rest of the Stangles insist that the brothers bring respectable dates. After placing an ad on Craigslist, the siblings decide to pick Tatiana and Alice, two charming and seemingly normal women. Once they arrive on the island, however, Mike and Dave realize that their companions are ready to get wild and party.",2016-07-07,2016,33000000,tt2823054,77068246,98,Released,They needed hot dates. They got hot messes.,FALSE,,,Comedy,"7076|22213|25",3,"Chernin Entertainment|TSG Entertainment|20th Century Fox",US,en,http://www.foxmovies.com/movies/mike-and-dave-need-wedding-dates
316029,1374,FALSE,8.1,The Greatest Showman,49.201466,/dfhztJRiElqmYW4kpvjYe1gENsD.jpg,en,The Greatest Showman,18|10402,/zpq404Sk7qQ7N4x3xOeNgp74GtU.jpg,FALSE,"The story of American showman P.T. Barnum, founder of the circus that became the famous traveling Ringling Bros. and Barnum & Bailey Circus.",2017-12-20,2017,84000000,tt1485796,319654597,105,Released,,FALSE,,,"Drama|Music","7076|25",2,"Chernin Entertainment|20th Century Fox",US,"en|ru",http://thegreatestshowman.com/
316727,1733,FALSE,6.2,The Purge: Election Year,19.038862,/bjOJFjUffRZQpNQ9g3yvc9F6LBM.jpg,en,The Purge: Election Year,28|27|53,/lPhsKTtycmbp6bzJAG662Pd5U3N.jpg,FALSE,"Two years after choosing not to kill the man who killed his son, former police sergeant Leo Barnes has become head of security for Senator Charlene Roan, the front runner in the next Presidential election due to her vow to eliminate the Purge. On the night of what should be the final Purge, a betrayal from within the government forces Barnes and Roan out onto the street where they must fight to survive the night.",2016-06-29,2016,10000000,tt4094724,118587880,105,Released,Keep America great,TRUE,256322,The Purge Collection,"Action|Horror|Thriller","729|33|3172|2481",4,"Why Not Productions|Universal Pictures|Blumhouse Productions|Platinum Dunes","FR|US",en,http://www.purgeelectionyear.com
318846,3281,FALSE,7.3,The Big Short,31.201642,/p11Ftd4VposrAzthkhF53ifYZRl.jpg,en,The Big Short,35|18,/jmlMLYEsYY1kRc5qHIyTdxCeVmZ.jpg,FALSE,The men who made millions from a global economic meltdown.,2015-12-11,2015,28000000,tt1596363,133346506,130,Released,This is a true story.,FALSE,,,"Comedy|Drama","81|4|508",3,"Plan B Entertainment|Paramount|Regency Enterprises",US,en,http://www.thebigshortmovie.com/
